task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
31	fa/5ec351	126883	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_NONSPLITREADS_SAMPLEWISE (15)	CACHED	0	2023-02-24 06:15:43.236	15.8s	15.7s	101.1%	682.3 MB	1.3 GB	82.8 MB	1.8 MB
28	6a/81848f	126083	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_NONSPLITREADS_SAMPLEWISE (12)	CACHED	0	2023-02-24 06:15:29.364	14.8s	14.6s	100.4%	789 MB	1.4 GB	83 MB	1.9 MB
32	d8/6fd903	127859	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_NONSPLITREADS_SAMPLEWISE (16)	CACHED	0	2023-02-24 06:15:59.826	16.5s	16.4s	101.3%	1020.7 MB	1.9 GB	82.2 MB	1.5 MB
34	3c/606b49	128770	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_NONSPLITREADS_SAMPLEWISE (18)	CACHED	0	2023-02-24 06:16:16.380	16.8s	16.8s	101.1%	908.2 MB	1.5 GB	81 MB	1.1 MB
35	b4/334ffd	121799	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_NONSPLITREADS_SAMPLEWISE (1)	CACHED	0	2023-02-24 06:14:12.027	14.3s	14.1s	99.5%	787.3 MB	1.4 GB	81.9 MB	1.5 MB
36	30/fb6c66	122591	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_NONSPLITREADS_SAMPLEWISE (2)	CACHED	0	2023-02-24 06:14:26.355	15.4s	15.3s	100.1%	726.4 MB	1.3 GB	81.2 MB	1.3 MB
37	49/47627f	121792	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_NONSPLITREADS_SAMPLEWISE (3)	CACHED	0	2023-02-24 06:14:11.962	14.4s	14.2s	99.2%	785.4 MB	1.4 GB	81.3 MB	1.2 MB
39	8d/bc025d	123454	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_NONSPLITREADS_SAMPLEWISE (5)	CACHED	0	2023-02-24 06:14:42.152	15.5s	15.4s	100.6%	706.3 MB	1.3 GB	81.4 MB	1.4 MB
40	35/c98f44	124315	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_NONSPLITREADS_SAMPLEWISE (6)	CACHED	0	2023-02-24 06:14:57.643	15.9s	15.8s	100.2%	715.6 MB	1.3 GB	82.5 MB	1.5 MB
41	c3/15452d	123361	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_NONSPLITREADS_SAMPLEWISE (7)	CACHED	0	2023-02-24 06:14:41.792	15.6s	15.5s	101.2%	679.1 MB	1.3 GB	82.8 MB	1.8 MB
38	49/35f776	122595	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_NONSPLITREADS_SAMPLEWISE (4)	CACHED	0	2023-02-24 06:14:26.398	15.7s	15.6s	99.8%	715.7 MB	1.3 GB	83 MB	1.9 MB
42	2f/64dd2a	124227	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_NONSPLITREADS_SAMPLEWISE (8)	CACHED	0	2023-02-24 06:14:57.390	15.6s	15.5s	100.3%	750.3 MB	1.3 GB	82.2 MB	1.5 MB
43	1a/e5889a	125986	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_NONSPLITREADS_SAMPLEWISE (9)	CACHED	0	2023-02-24 06:15:28.466	14.8s	14.7s	100.5%	780.8 MB	1.4 GB	82 MB	1.5 MB
44	c0/c6c8e9	125197	DROP_DROP:DROP:ABERRANT_SPLICING:COUNTRNA_NONSPLITREADS_SAMPLEWISE (10)	CACHED	0	2023-02-24 06:15:13.544	15.8s	15.7s	100.9%	785.4 MB	1.4 GB	81 MB	1.1 MB
